stop,day,time_slot,total,corridor,percentage
Iyyappanthangal,Sat,18:00-18:30,43,Broadway,0.17243721763859052
Valasaravakkam,Tue,12:30-13:00,70,Vadapalani,0.36106785603360925
Valasaravakkam,Tue,12:30-13:00,70,Broadway,0.6389321439663906
Iyyappanthangal,Tue,08:30-09:00,103,Vadapalani,0.6012391125100169
Iyyappanthangal,Tue,08:30-09:00,103,Thiruvanmiyur,0.2155090911792069
Iyyappanthangal,Tue,08:30-09:00,103,Broadway,0.18325179631077626
Ramapuram,Tue,19:00-19:30,71,Thiruvanmiyur,1.0
Ramapuram,Sun,13:00-13:30,28,Thiruvanmiyur,1.0
Valasaravakkam,Mon,20:00-20:30,111,Vadapalani,0.3358604462375472
Valasaravakkam,Mon,20:00-20:30,111,Broadway,0.6641395537624529
Porur,Thu,18:00-18:30,40,Vadapalani,0.1839505380211308
Porur,Thu,18:00-18:30,40,Thiruvanmiyur,0.49266220055653404
Porur,Thu,18:00-18:30,40,Broadway,0.32338726142233515
Porur,Sat,08:00-08:30,74,Vadapalani,0.5730694639342355
Porur,Sat,08:00-08:30,74,Thiruvanmiyur,0.2478112295798432
Porur,Sat,08:00-08:30,74,Broadway,0.17911930648592123
Iyyappanthangal,Wed,13:00-13:30,52,Vadapalani,0.2856521269611365
Iyyappanthangal,Wed,13:00-13:30,52,Thiruvanmiyur,0.4098696567681871
Iyyappanthangal,Wed,13:00-13:30,52,Broadway,0.30447821627067645
Valasaravakkam,Mon,13:30-14:00,73,Vadapalani,0.5225032018087703
Valasaravakkam,Mon,13:30-14:00,73,Broadway,0.47749679819122975
Iyyappanthangal,Tue,21:30-22:00,35,Vadapalani,0.22231104256705334
Iyyappanthangal,Tue,21:30-22:00,35,Thiruvanmiyur,0.5025506087794022
Iyyappanthangal,Tue,21:30-22:00,35,Broadway,0.2751383486535444
Iyyappanthangal,Mon,21:30-22:00,46,Vadapalani,0.23897091692949188
Iyyappanthangal,Mon,21:30-22:00,46,Thiruvanmiyur,0.43904523353471864
Iyyappanthangal,Mon,21:30-22:00,46,Broadway,0.32198384953578957
Iyyappanthangal,Fri,19:00-19:30,78,Vadapalani,0.2428160717098163
Iyyappanthangal,Fri,19:00-19:30,78,Thiruvanmiyur,0.4893312254334602
Iyyappanthangal,Fri,19:00-19:30,78,Broadway,0.2678527028567235
Ramapuram,Fri,14:30-15:00,48,Thiruvanmiyur,1.0
Iyyappanthangal,Wed,18:00-18:30,31,Vadapalani,0.25147560880848696
Iyyappanthangal,Wed,18:00-18:30,31,Thiruvanmiyur,0.5286467149535722
Iyyappanthangal,Wed,18:00-18:30,31,Broadway,0.21987767623794088
Ramapuram,Mon,08:00-08:30,23,Thiruvanmiyur,1.0
Valasaravakkam,Wed,20:30-21:00,42,Vadapalani,0.3493878424939532
Valasaravakkam,Wed,20:30-21:00,42,Broadway,0.6506121575060467
Porur,Mon,09:00-09:30,94,Vadapalani,0.6317534174442149
Porur,Mon,09:00-09:30,94,Thiruvanmiyur,0.17205612801576817
Porur,Mon,09:00-09:30,94,Broadway,0.19619045454001702
Valasaravakkam,Sun,12:00-12:30,103,Vadapalani,0.47856445560437294
Valasaravakkam,Sun,12:00-12:30,103,Broadway,0.521435544395627
Ramapuram,Mon,11:30-12:00,31,Thiruvanmiyur,1.0
Iyyappanthangal,Sun,13:00-13:30,40,Vadapalani,0.2975463150713958
Iyyappanthangal,Sun,13:00-13:30,40,Thiruvanmiyur,0.4829357448709305
Iyyappanthangal,Sun,13:00-13:30,40,Broadway,0.2195179400576736
Iyyappanthangal,Fri,19:30-20:00,26,Vadapalani,0.2076746281402768
Iyyappanthangal,Fri,19:30-20:00,26,Thiruvanmiyur,0.5208694296522082
Iyyappanthangal,Fri,19:30-20:00,26,Broadway,0.2714559422075151
Valasaravakkam,Mon,15:00-15:30,101,Vadapalani,0.4699125428008686
Valasaravakkam,Mon,15:00-15:30,101,Broadway,0.5300874571991315
Ramapuram,Mon,19:00-19:30,54,Thiruvanmiyur,1.0
Valasaravakkam,Mon,18:00-18:30,66,Vadapalani,0.3929356575254201
Valasaravakkam,Mon,18:00-18:30,66,Broadway,0.6070643424745799
Iyyappanthangal,Wed,20:30-21:00,54,Vadapalani,0.19554652719656332
Iyyappanthangal,Wed,20:30-21:00,54,Thiruvanmiyur,0.5505014642351875
Iyyappanthangal,Wed,20:30-21:00,54,Broadway,0.25395200856824923
Iyyappanthangal,Mon,13:00-13:30,70,Vadapalani,0.29093949914692596
Iyyappanthangal,Mon,13:00-13:30,70,Thiruvanmiyur,0.36556783215288774
Iyyappanthangal,Mon,13:00-13:30,70,Broadway,0.34349266870018624
Ramapuram,Mon,11:30-12:00,55,Thiruvanmiyur,1.0
Porur,Sun,20:00-20:30,39,Vadapalani,0.3060790762012877
Porur,Sun,20:00-20:30,39,Thiruvanmiyur,0.5113209869572873
Porur,Sun,20:00-20:30,39,Broadway,0.18259993684142506
Valasaravakkam,Tue,14:00-14:30,61,Vadapalani,0.4274422760830503
Valasaravakkam,Tue,14:00-14:30,61,Broadway,0.5725577239169497
Valasaravakkam,Thu,20:00-20:30,86,Vadapalani,0.3420026718315206
Valasaravakkam,Thu,20:00-20:30,86,Broadway,0.6579973281684794
Ramapuram,Thu,15:00-15:30,113,Thiruvanmiyur,1.0
Porur,Thu,09:00-09:30,107,Vadapalani,0.5387798819474823
Porur,Thu,09:00-09:30,107,Thiruvanmiyur,0.29776879433377146
Porur,Thu,09:00-09:30,107,Broadway,0.16345132371874638
Porur,Sun,18:00-18:30,47,Vadapalani,0.32136234257181245
Porur,Sun,18:00-18:30,47,Thiruvanmiyur,0.4226146410302888
Porur,Sun,18:00-18:30,47,Broadway,0.2560230163978987
Porur,Sat,06:00-06:30,28,Vadapalani,0.5748937296932446
Porur,Sat,06:00-06:30,28,Thiruvanmiyur,0.2502391493685758
Porur,Sat,06:00-06:30,28,Broadway,0.17486712093817958
Porur,Wed,14:30-15:00,51,Vadapalani,0.3259055414828974
Porur,Wed,14:30-15:00,51,Thiruvanmiyur,0.4133365281505823
Porur,Wed,14:30-15:00,51,Broadway,0.2607579303665203
Iyyappanthangal,Sat,13:00-13:30,52,Vadapalani,0.33722813429322945
Iyyappanthangal,Sat,13:00-13:30,52,Thiruvanmiyur,0.4183187541120963
Iyyappanthangal,Sat,13:00-13:30,52,Broadway,0.24445311159467428
Ramapuram,Sat,06:30-07:00,50,Thiruvanmiyur,1.0
Iyyappanthangal,Fri,07:00-07:30,57,Vadapalani,0.5167442716405887
Iyyappanthangal,Fri,07:00-07:30,57,Thiruvanmiyur,0.29415591046882644
Iyyappanthangal,Fri,07:00-07:30,57,Broadway,0.189099817890585
Porur,Mon,09:30-10:00,32,Vadapalani,0.5760245004566895
Porur,Mon,09:30-10:00,32,Thiruvanmiyur,0.2926051902029378
Porur,Mon,09:30-10:00,32,Broadway,0.13137030934037275
Porur,Tue,08:30-09:00,96,Vadapalani,0.5428861987004691
Porur,Tue,08:30-09:00,96,Thiruvanmiyur,0.1601773448525913
Porur,Tue,08:30-09:00,96,Broadway,0.29693645644693967
Ramapuram,Fri,18:00-18:30,59,Thiruvanmiyur,1.0
Porur,Tue,06:30-07:00,109,Vadapalani,0.5087333755398057
Porur,Tue,06:30-07:00,109,Thiruvanmiyur,0.3187672240724892
Porur,Tue,06:30-07:00,109,Broadway,0.17249940038770512
Ramapuram,Fri,06:00-06:30,70,Thiruvanmiyur,1.0
Iyyappanthangal,Fri,10:30-11:00,39,Vadapalani,0.2923412760710757
Iyyappanthangal,Fri,10:30-11:00,39,Thiruvanmiyur,0.45051668547412604
Iyyappanthangal,Fri,10:30-11:00,39,Broadway,0.2571420384547983
Valasaravakkam,Tue,08:30-09:00,99,Vadapalani,0.7454539825958295
Valasaravakkam,Tue,08:30-09:00,99,Broadway,0.25454601740417043
Valasaravakkam,Sat,09:30-10:00,30,Vadapalani,0.750698938127692
Valasaravakkam,Sat,09:30-10:00,30,Broadway,0.2493010618723082
Iyyappanthangal,Wed,09:30-10:00,64,Vadapalani,0.5870994501061008
Iyyappanthangal,Wed,09:30-10:00,64,Thiruvanmiyur,0.21194472914964235
Iyyappanthangal,Wed,09:30-10:00,64,Broadway,0.20095582074425686
Valasaravakkam,Tue,14:30-15:00,40,Vadapalani,0.48836632941923097
Valasaravakkam,Tue,14:30-15:00,40,Broadway,0.511633670580769
Iyyappanthangal,Thu,21:00-21:30,58,Vadapalani,0.3023379742086759
Iyyappanthangal,Thu,21:00-21:30,58,Thiruvanmiyur,0.4684092326613279
Iyyappanthangal,Thu,21:00-21:30,58,Broadway,0.22925279312999622
Valasaravakkam,Fri,14:30-15:00,79,Vadapalani,0.40844034641088395
Valasaravakkam,Fri,14:30-15:00,79,Broadway,0.591559653589116
Valasaravakkam,Thu,11:30-12:00,63,Vadapalani,0.4137348851429594
Valasaravakkam,Thu,11:30-12:00,63,Broadway,0.5862651148570405
Porur,Thu,14:30-15:00,61,Vadapalani,0.3123109451286749
Porur,Thu,14:30-15:00,61,Thiruvanmiyur,0.43096071903249994
Porur,Thu,14:30-15:00,61,Broadway,0.25672833583882493
Valasaravakkam,Tue,20:30-21:00,38,Vadapalani,0.3147931833449624
Valasaravakkam,Tue,20:30-21:00,38,Broadway,0.6852068166550377
Iyyappanthangal,Fri,07:30-08:00,72,Vadapalani,0.6210663429742336
Iyyappanthangal,Fri,07:30-08:00,72,Thiruvanmiyur,0.21244949650889475
Iyyappanthangal,Fri,07:30-08:00,72,Broadway,0.16648416051687165
Iyyappanthangal,Mon,12:00-12:30,93,Vadapalani,0.2787427364413977
Iyyappanthangal,Mon,12:00-12:30,93,Thiruvanmiyur,0.42002652752785863
Iyyappanthangal,Mon,12:00-12:30,93,Broadway,0.3012307360307436
Porur,Fri,19:30-20:00,72,Vadapalani,0.228446665006027
Porur,Fri,19:30-20:00,72,Thiruvanmiyur,0.6147545660589067
Porur,Fri,19:30-20:00,72,Broadway,0.15679876893506636
Porur,Sun,20:00-20:30,98,Vadapalani,0.223976747741915
Porur,Sun,20:00-20:30,98,Thiruvanmiyur,0.5113314757676075
Porur,Sun,20:00-20:30,98,Broadway,0.2646917764904776
Iyyappanthangal,Sun,21:00-21:30,49,Vadapalani,0.23723315016694665
Iyyappanthangal,Sun,21:00-21:30,49,Thiruvanmiyur,0.5006387955444546
Iyyappanthangal,Sun,21:00-21:30,49,Broadway,0.26212805428859876
Porur,Fri,12:00-12:30,72,Vadapalani,0.3472939097863164
Porur,Fri,12:00-12:30,72,Thiruvanmiyur,0.3795622232826553
Porur,Fri,12:00-12:30,72,Broadway,0.2731438669310283
Porur,Wed,16:30-17:00,97,Vadapalani,0.22015575160688827
Porur,Wed,16:30-17:00,97,Thiruvanmiyur,0.4499775244362285
Porur,Wed,16:30-17:00,97,Broadway,0.32986672395688327
Iyyappanthangal,Fri,06:00-06:30,93,Vadapalani,0.5906748146695536
Iyyappanthangal,Fri,06:00-06:30,93,Thiruvanmiyur,0.2521050086786694
Iyyappanthangal,Fri,06:00-06:30,93,Broadway,0.15722017665177704
Iyyappanthangal,Tue,15:30-16:00,64,Vadapalani,0.23278491437127488
Iyyappanthangal,Tue,15:30-16:00,64,Thiruvanmiyur,0.4085054997828044
Iyyappanthangal,Tue,15:30-16:00,64,Broadway,0.35870958584592083
Valasaravakkam,Thu,21:00-21:30,71,Vadapalani,0.2781122796492932
Valasaravakkam,Thu,21:00-21:30,71,Broadway,0.7218877203507068
Porur,Wed,11:30-12:00,96,Vadapalani,0.3532211606286262
Porur,Wed,11:30-12:00,96,Thiruvanmiyur,0.3938515668600948
Porur,Wed,11:30-12:00,96,Broadway,0.25292727251127906
Ramapuram,Sat,06:00-06:30,74,Thiruvanmiyur,1.0
Valasaravakkam,Sat,20:00-20:30,97,Vadapalani,0.3856138986482203
Valasaravakkam,Sat,20:00-20:30,97,Broadway,0.6143861013517796
Ramapuram,Tue,18:00-18:30,119,Thiruvanmiyur,1.0
Porur,Fri,13:00-13:30,79,Vadapalani,0.33351416630445757
Porur,Fri,13:00-13:30,79,Thiruvanmiyur,0.362799080915891
Porur,Fri,13:00-13:30,79,Broadway,0.3036867527796515
Porur,Sat,14:30-15:00,72,Vadapalani,0.3373151720042578
Porur,Sat,14:30-15:00,72,Thiruvanmiyur,0.35730697244991966
Porur,Sat,14:30-15:00,72,Broadway,0.30537785554582253
Valasaravakkam,Tue,08:00-08:30,33,Vadapalani,0.6505802875536264
Valasaravakkam,Tue,08:00-08:30,33,Broadway,0.34941971244637354
Iyyappanthangal,Sun,11:30-12:00,64,Vadapalani,0.35812488286299765
Iyyappanthangal,Sun,11:30-12:00,64,Thiruvanmiyur,0.4003565780889104
Iyyappanthangal,Sun,11:30-12:00,64,Broadway,0.24151853904809184
Valasaravakkam,Mon,08:00-08:30,39,Vadapalani,0.5665065040161481
Valasaravakkam,Mon,08:00-08:30,39,Broadway,0.4334934959838518
Ramapuram,Mon,16:30-17:00,60,Thiruvanmiyur,1.0
Iyyappanthangal,Wed,17:30-18:00,115,Vadapalani,0.25849303194762646
Iyyappanthangal,Wed,17:30-18:00,115,Thiruvanmiyur,0.5503911114867562
Iyyappanthangal,Wed,17:30-18:00,115,Broadway,0.19111585656561725
Porur,Fri,18:00-18:30,100,Vadapalani,0.2771960203662119
Porur,Fri,18:00-18:30,100,Thiruvanmiyur,0.5306299914912415
Porur,Fri,18:00-18:30,100,Broadway,0.19217398814254666
Porur,Thu,13:00-13:30,41,Vadapalani,0.3057233504510305
Porur,Thu,13:00-13:30,41,Thiruvanmiyur,0.46900161826504877
Porur,Thu,13:00-13:30,41,Broadway,0.22527503128392068
Ramapuram,Wed,18:30-19:00,99,Thiruvanmiyur,1.0
Iyyappanthangal,Tue,09:30-10:00,51,Vadapalani,0.5655968853454011
Iyyappanthangal,Tue,09:30-10:00,51,Thiruvanmiyur,0.2543004737461782
Iyyappanthangal,Tue,09:30-10:00,51,Broadway,0.1801026409084208
Ramapuram,Mon,17:30-18:00,34,Thiruvanmiyur,1.0
Ramapuram,Thu,20:30-21:00,31,Thiruvanmiyur,1.0
Iyyappanthangal,Fri,07:30-08:00,24,Vadapalani,0.6164424931295405
Iyyappanthangal,Fri,07:30-08:00,24,Thiruvanmiyur,0.262640297912694
Iyyappanthangal,Fri,07:30-08:00,24,Broadway,0.12091720895776557
Porur,Fri,11:00-11:30,61,Vadapalani,0.22403247907833815
Porur,Fri,11:00-11:30,61,Thiruvanmiyur,0.5337128336938177
Porur,Fri,11:00-11:30,61,Broadway,0.24225468722784424
Valasaravakkam,Thu,12:30-13:00,87,Vadapalani,0.4287194550532574
Valasaravakkam,Thu,12:30-13:00,87,Broadway,0.5712805449467425
Valasaravakkam,Wed,11:30-12:00,27,Vadapalani,0.4362603607298732
Valasaravakkam,Wed,11:30-12:00,27,Broadway,0.5637396392701268
Valasaravakkam,Thu,06:30-07:00,116,Vadapalani,0.691426170599109
Valasaravakkam,Thu,06:30-07:00,116,Broadway,0.3085738294008911
Valasaravakkam,Sun,21:30-22:00,47,Vadapalani,0.3405344493964335
Valasaravakkam,Sun,21:30-22:00,47,Broadway,0.6594655506035666
Valasaravakkam,Tue,06:30-07:00,95,Vadapalani,0.6658872322255138
Valasaravakkam,Tue,06:30-07:00,95,Broadway,0.33411276777448623
Valasaravakkam,Sat,13:30-14:00,51,Vadapalani,0.3671896349202769
Valasaravakkam,Sat,13:30-14:00,51,Broadway,0.6328103650797231
Valasaravakkam,Fri,07:00-07:30,85,Vadapalani,0.8008503084256521
Valasaravakkam,Fri,07:00-07:30,85,Broadway,0.19914969157434786
Ramapuram,Wed,08:00-08:30,72,Thiruvanmiyur,1.0
Porur,Tue,21:00-21:30,46,Vadapalani,0.27528878328688067
Porur,Tue,21:00-21:30,46,Thiruvanmiyur,0.4236195456868536
Porur,Tue,21:00-21:30,46,Broadway,0.3010916710262656
Porur,Tue,11:30-12:00,55,Vadapalani,0.2325013058754746
Porur,Tue,11:30-12:00,55,Thiruvanmiyur,0.5040836013475659
Porur,Tue,11:30-12:00,55,Broadway,0.26341509277695946
Porur,Wed,21:00-21:30,21,Vadapalani,0.26207568219750593
Porur,Wed,21:00-21:30,21,Thiruvanmiyur,0.4176244880126073
Porur,Wed,21:00-21:30,21,Broadway,0.3202998297898865
Porur,Thu,15:30-16:00,42,Vadapalani,0.25630704855554404
Porur,Thu,15:30-16:00,42,Thiruvanmiyur,0.45008813025112326
Porur,Thu,15:30-16:00,42,Broadway,0.2936048211933328
Iyyappanthangal,Wed,07:00-07:30,25,Vadapalani,0.6065790769660493
Iyyappanthangal,Wed,07:00-07:30,25,Thiruvanmiyur,0.1892882028573953
Iyyappanthangal,Wed,07:00-07:30,25,Broadway,0.20413272017655543
Valasaravakkam,Mon,13:30-14:00,69,Vadapalani,0.4257054531171746
Valasaravakkam,Mon,13:30-14:00,69,Broadway,0.5742945468828253
Iyyappanthangal,Thu,09:30-10:00,101,Vadapalani,0.6709554272841014
Iyyappanthangal,Thu,09:30-10:00,101,Thiruvanmiyur,0.21461016191534926
Iyyappanthangal,Thu,09:30-10:00,101,Broadway,0.11443441080054936
Iyyappanthangal,Wed,10:30-11:00,75,Vadapalani,0.3072600536277602
Iyyappanthangal,Wed,10:30-11:00,75,Thiruvanmiyur,0.3664163951351061
Iyyappanthangal,Wed,10:30-11:00,75,Broadway,0.32632355123713375
Iyyappanthangal,Mon,06:00-06:30,67,Vadapalani,0.659199977344563
Iyyappanthangal,Mon,06:00-06:30,67,Thiruvanmiyur,0.23807263679279797
Iyyappanthangal,Mon,06:00-06:30,67,Broadway,0.10272738586263905
Porur,Wed,14:30-15:00,62,Vadapalani,0.3590569291434386
Porur,Wed,14:30-15:00,62,Thiruvanmiyur,0.3421325761668528
Porur,Wed,14:30-15:00,62,Broadway,0.29881049468970866
Ramapuram,Fri,19:00-19:30,114,Thiruvanmiyur,1.0
Ramapuram,Fri,16:30-17:00,105,Thiruvanmiyur,1.0
Ramapuram,Sat,06:30-07:00,36,Thiruvanmiyur,1.0
Porur,Sun,18:00-18:30,85,Vadapalani,0.14842033830095774
Porur,Sun,18:00-18:30,85,Thiruvanmiyur,0.5737809330654356
Porur,Sun,18:00-18:30,85,Broadway,0.27779872863360666
Porur,Sat,07:30-08:00,115,Vadapalani,0.6290971493169526
Porur,Sat,07:30-08:00,115,Thiruvanmiyur,0.23782286058501068
Porur,Sat,07:30-08:00,115,Broadway,0.1330799900980368
Valasaravakkam,Fri,11:30-12:00,23,Vadapalani,0.4010205876746461
Valasaravakkam,Fri,11:30-12:00,23,Broadway,0.598979412325354
Valasaravakkam,Thu,17:00-17:30,66,Vadapalani,0.34430397557391323
Valasaravakkam,Thu,17:00-17:30,66,Broadway,0.6556960244260868
Valasaravakkam,Mon,12:00-12:30,72,Vadapalani,0.5196220302754667
Valasaravakkam,Mon,12:00-12:30,72,Broadway,0.4803779697245333
Porur,Fri,21:00-21:30,51,Vadapalani,0.23005889821574046
Porur,Fri,21:00-21:30,51,Thiruvanmiyur,0.6940474138142071
Porur,Fri,21:00-21:30,51,Broadway,0.07589368797005236
Valasaravakkam,Fri,10:30-11:00,79,Vadapalani,0.42731125529722314
Valasaravakkam,Fri,10:30-11:00,79,Broadway,0.5726887447027769
Porur,Thu,06:00-06:30,42,Vadapalani,0.649977643686567
Porur,Thu,06:00-06:30,42,Thiruvanmiyur,0.22252912975154424
Porur,Thu,06:00-06:30,42,Broadway,0.12749322656188872
Porur,Sun,12:00-12:30,71,Vadapalani,0.33349370599437755
Porur,Sun,12:00-12:30,71,Thiruvanmiyur,0.37427129966030753
Porur,Sun,12:00-12:30,71,Broadway,0.2922349943453149
Ramapuram,Sun,18:00-18:30,93,Thiruvanmiyur,1.0
Valasaravakkam,Tue,12:30-13:00,75,Vadapalani,0.48577031588829545
Valasaravakkam,Tue,12:30-13:00,75,Broadway,0.5142296841117044
Porur,Thu,07:00-07:30,98,Vadapalani,0.6506103220457479
Porur,Thu,07:00-07:30,98,Thiruvanmiyur,0.24038726252215012
Porur,Thu,07:00-07:30,98,Broadway,0.10900241543210201
Ramapuram,Sun,11:30-12:00,83,Thiruvanmiyur,1.0
Ramapuram,Sat,17:00-17:30,88,Thiruvanmiyur,1.0
Valasaravakkam,Fri,19:30-20:00,76,Vadapalani,0.3310362747915723
Valasaravakkam,Fri,19:30-20:00,76,Broadway,0.6689637252084276
Ramapuram,Sun,06:00-06:30,77,Thiruvanmiyur,1.0
Iyyappanthangal,Fri,21:30-22:00,67,Vadapalani,0.27070227242486156
Iyyappanthangal,Fri,21:30-22:00,67,Thiruvanmiyur,0.46574745561097697
Iyyappanthangal,Fri,21:30-22:00,67,Broadway,0.2635502719641614
Valasaravakkam,Tue,11:00-11:30,95,Vadapalani,0.3614114350096761
Valasaravakkam,Tue,11:00-11:30,95,Broadway,0.6385885649903239
Iyyappanthangal,Sat,18:00-18:30,22,Vadapalani,0.25307016794593085
Iyyappanthangal,Sat,18:00-18:30,22,Thiruvanmiyur,0.4933788460725181
Iyyappanthangal,Sat,18:00-18:30,22,Broadway,0.25355098598155096
Valasaravakkam,Wed,07:30-08:00,78,Vadapalani,0.6702175326663398
Valasaravakkam,Wed,07:30-08:00,78,Broadway,0.32978246733366023
Valasaravakkam,Mon,20:30-21:00,111,Vadapalani,0.3689740716549574
Valasaravakkam,Mon,20:30-21:00,111,Broadway,0.6310259283450427
Valasaravakkam,Thu,10:30-11:00,99,Vadapalani,0.3814731732402841
Valasaravakkam,Thu,10:30-11:00,99,Broadway,0.6185268267597158
Iyyappanthangal,Sun,06:00-06:30,42,Vadapalani,0.6661699461378601
Iyyappanthangal,Sun,06:00-06:30,42,Thiruvanmiyur,0.22646869988593665
Iyyappanthangal,Sun,06:00-06:30,42,Broadway,0.10736135397620325
Iyyappanthangal,Thu,07:30-08:00,56,Vadapalani,0.6389935405874818
Iyyappanthangal,Thu,07:30-08:00,56,Thiruvanmiyur,0.1923131548005899
Iyyappanthangal,Thu,07:30-08:00,56,Broadway,0.1686933046119282
Valasaravakkam,Sat,18:30-19:00,61,Vadapalani,0.31574696353720466
Valasaravakkam,Sat,18:30-19:00,61,Broadway,0.6842530364627953
Valasaravakkam,Mon,10:30-11:00,33,Vadapalani,0.4454242127959234
Valasaravakkam,Mon,10:30-11:00,33,Broadway,0.5545757872040765
Ramapuram,Mon,07:00-07:30,64,Thiruvanmiyur,1.0
Iyyappanthangal,Wed,15:30-16:00,46,Vadapalani,0.31092550642339567
Iyyappanthangal,Wed,15:30-16:00,46,Thiruvanmiyur,0.44048474664931847
Iyyappanthangal,Wed,15:30-16:00,46,Broadway,0.2485897469272856
Ramapuram,Fri,14:00-14:30,61,Thiruvanmiyur,1.0
Iyyappanthangal,Wed,10:00-10:30,23,Vadapalani,0.25122272615228947
Iyyappanthangal,Wed,10:00-10:30,23,Thiruvanmiyur,0.39292649571393345
Iyyappanthangal,Wed,10:00-10:30,23,Broadway,0.3558507781337771
Valasaravakkam,Fri,17:00-17:30,24,Vadapalani,0.34714453544653107
Valasaravakkam,Fri,17:00-17:30,24,Broadway,0.652855464553469
Valasaravakkam,Wed,08:30-09:00,24,Vadapalani,0.6808451134012027
Valasaravakkam,Wed,08:30-09:00,24,Broadway,0.3191548865987973
Porur,Tue,12:30-13:00,31,Vadapalani,0.35761192938166503
Porur,Tue,12:30-13:00,31,Thiruvanmiyur,0.3551013262796062
Porur,Tue,12:30-13:00,31,Broadway,0.28728674433872875
Ramapuram,Wed,18:30-19:00,31,Thiruvanmiyur,1.0
Ramapuram,Fri,19:30-20:00,87,Thiruvanmiyur,1.0
Iyyappanthangal,Thu,15:30-16:00,109,Vadapalani,0.3542033610963221
Iyyappanthangal,Thu,15:30-16:00,109,Thiruvanmiyur,0.3239768052042517
Iyyappanthangal,Thu,15:30-16:00,109,Broadway,0.32181983369942635
Porur,Thu,12:30-13:00,21,Vadapalani,0.28377209075266185
Porur,Thu,12:30-13:00,21,Thiruvanmiyur,0.4620382023730026
Porur,Thu,12:30-13:00,21,Broadway,0.25418970687433556
Iyyappanthangal,Thu,10:00-10:30,74,Vadapalani,0.2982797113809143
Iyyappanthangal,Thu,10:00-10:30,74,Thiruvanmiyur,0.45377252438737065
Iyyappanthangal,Thu,10:00-10:30,74,Broadway,0.24794776423171505
Iyyappanthangal,Thu,09:30-10:00,73,Vadapalani,0.5864654243017577
Iyyappanthangal,Thu,09:30-10:00,73,Thiruvanmiyur,0.27742179905786074
Iyyappanthangal,Thu,09:30-10:00,73,Broadway,0.13611277664038163
Iyyappanthangal,Mon,20:00-20:30,85,Vadapalani,0.21252841334486172
Iyyappanthangal,Mon,20:00-20:30,85,Thiruvanmiyur,0.5560320874782121
Iyyappanthangal,Mon,20:00-20:30,85,Broadway,0.23143949917692616
Porur,Mon,16:30-17:00,26,Vadapalani,0.2949938832543325
Porur,Mon,16:30-17:00,26,Thiruvanmiyur,0.5224214898935111
Porur,Mon,16:30-17:00,26,Broadway,0.18258462685215626
Ramapuram,Sun,07:30-08:00,24,Thiruvanmiyur,1.0
Porur,Wed,08:00-08:30,103,Vadapalani,0.6236581543296386
Porur,Wed,08:00-08:30,103,Thiruvanmiyur,0.23884025004988413
Porur,Wed,08:00-08:30,103,Broadway,0.1375015956204773
Ramapuram,Sat,16:00-16:30,95,Thiruvanmiyur,1.0
Valasaravakkam,Tue,21:00-21:30,26,Vadapalani,0.3079265609232277
Valasaravakkam,Tue,21:00-21:30,26,Broadway,0.6920734390767722
Ramapuram,Mon,08:30-09:00,68,Thiruvanmiyur,1.0
Porur,Sat,11:30-12:00,87,Vadapalani,0.28092698852907355
Porur,Sat,11:30-12:00,87,Thiruvanmiyur,0.33596210673922106
Porur,Sat,11:30-12:00,87,Broadway,0.3831109047317055
Porur,Thu,09:30-10:00,93,Vadapalani,0.7066057123911614
Porur,Thu,09:30-10:00,93,Thiruvanmiyur,0.20943754601952919
Porur,Thu,09:30-10:00,93,Broadway,0.08395674158930934
Iyyappanthangal,Fri,08:00-08:30,110,Vadapalani,0.6086302036955716
Iyyappanthangal,Fri,08:00-08:30,110,Thiruvanmiyur,0.2279574913816791
Iyyappanthangal,Fri,08:00-08:30,110,Broadway,0.16341230492274925
Porur,Wed,12:30-13:00,96,Vadapalani,0.35176991700409993
Porur,Wed,12:30-13:00,96,Thiruvanmiyur,0.379156767978059
Porur,Wed,12:30-13:00,96,Broadway,0.26907331501784126
Ramapuram,Sat,21:30-22:00,34,Thiruvanmiyur,1.0
Iyyappanthangal,Sun,14:30-15:00,55,Vadapalani,0.3123906842189585
Iyyappanthangal,Sun,14:30-15:00,55,Thiruvanmiyur,0.33478455530506535
Iyyappanthangal,Sun,14:30-15:00,55,Broadway,0.35282476047597605
Iyyappanthangal,Wed,07:00-07:30,65,Vadapalani,0.5436497728602255
Iyyappanthangal,Wed,07:00-07:30,65,Thiruvanmiyur,0.27222396901619805
Iyyappanthangal,Wed,07:00-07:30,65,Broadway,0.1841262581235764
Iyyappanthangal,Sun,14:00-14:30,48,Vadapalani,0.23558635561119792
Iyyappanthangal,Sun,14:00-14:30,48,Thiruvanmiyur,0.41516936918656633
Iyyappanthangal,Sun,14:00-14:30,48,Broadway,0.3492442752022357
Porur,Thu,19:30-20:00,91,Vadapalani,0.2149300430775407
Porur,Thu,19:30-20:00,91,Thiruvanmiyur,0.5193385111737666
Porur,Thu,19:30-20:00,91,Broadway,0.2657314457486926
Porur,Thu,07:00-07:30,99,Vadapalani,0.5471641861311742
Porur,Thu,07:00-07:30,99,Thiruvanmiyur,0.3155999549312802
Porur,Thu,07:00-07:30,99,Broadway,0.1372358589375457
Ramapuram,Tue,16:00-16:30,27,Thiruvanmiyur,1.0
Valasaravakkam,Fri,14:00-14:30,105,Vadapalani,0.44503348923113356
